film_id,num_user,num_critic,imdb_score,num_votes,facebook_likes
934,49,18,6.9,5600,643
1436,1916,234,8.4,573541,38000
21,533,213,8.1,291875,14000
4892,971,418,6.9,118992,80000
4552,403,371,6.1,102248,34000
2774,505,287,6.3,142440,3000
4900,279,300,7.8,64989,40000
3946,11,13,6.5,6741,0
3730,121,284,7.6,79353,23000
1517,317,133,6.3,59232,0
2786,26,53,4.5,9785,233
3792,426,327,7.1,254841,36000
4904,134,231,6.1,37750,16000
2610,41,43,5.4,2719,249
3935,8,4,5.4,686,569
657,132,36,6.7,60494,16000
4074,162,264,5.9,47169,17000
4045,986,634,7,277172,66000
4720,163,163,5.3,33958,37000
1553,95,67,7.6,12244,0
1509,265,151,6.1,42547,748
1960,144,97,5.3,36666,0
2386,81,140,7.4,18646,1000
2523,1043,283,7.8,236000,14000
909,73,48,6.3,37911,1000
1722,186,87,6.5,17307,892
4860,520,286,5.5,58137,67000
376,88,77,5.5,7528,0
8,46,42,6.6,3519,213
674,88,30,6.6,10735,561
904,99,57,5.6,86556,960
3552,15,5,3.5,548,588
3737,678,682,7.5,245333,42000
973,48,50,7.1,3407,61
3832,125,167,7.1,53977,14000
1796,128,86,5.8,19364,835
2202,37,74,7.9,3849,0
3587,8,16,5.2,891,200
2153,88,104,5.4,13581,304
4528,122,219,6.8,40883,11000
1717,156,91,6.3,22147,770
1088,16,8,6,7147,136
496,62,32,5.5,44096,489
986,570,174,8.4,221552,11000
591,11,12,5.1,3571,232
3055,102,25,6.5,6904,971
107,124,64,7.9,10119,0
3707,86,131,6.9,17948,0
2085,146,135,6.2,43442,0
2304,389,140,4.1,25960,1000
1111,640,179,7.7,134458,5000
3026,212,201,5.8,85323,0
1507,1401,290,7.4,452928,0
4289,753,490,7.3,362912,115000
3546,14,8,6.7,919,0
32,161,97,7.6,32927,0
2317,54,365,7.1,10143,0
16,44,7,7.8,3256,337
380,113,60,6.5,51459,0
4599,7,5,4.1,393,161
3873,260,279,6.9,95367,33000
559,588,111,7.9,357581,16000
1147,26,22,5.6,4345,575
2870,6,8,4.6,355,44
610,109,30,6.6,12549,883
4620,355,459,7.6,178118,55000
1537,111,109,6.9,20730,664
352,65,29,6.3,7973,0
2839,63,106,5.9,18310,672
3573,170,230,5.8,26185,46000
4923,622,396,7.3,148379,54000
264,84,46,7.5,12974,0
3606,251,308,6.5,93272,0
1609,522,153,7.1,71495,0
391,192,110,6.6,58743,0
195,826,277,7.5,96411,0
3788,137,246,6.7,114287,16000
4103,253,310,5.8,152826,19000
4443,160,140,7.3,75633,32000
1352,340,119,7.5,45859,0
4038,107,248,8.2,23836,20000
1798,367,180,7.2,117212,0
1362,150,90,6.2,11403,795
4553,152,172,6.3,50056,0
2057,286,154,7.7,58260,0
892,457,116,7.4,142067,0
4601,28,56,4,5006,0
860,173,68,7.6,23202,0
2019,91,98,6.7,36144,880
1383,19,1,6.2,2715,92
2384,385,181,6.9,266636,0
4565,2,16,4.9,512,234
999,1049,192,7.2,221521,0
2851,1518,488,8.1,612060,21000
1961,922,202,6,60709,0
4572,8,13,6.8,683,182
489,65,35,5.2,7569,978
2181,289,129,7.5,36636,0
1983,67,67,6.7,5548,352
3074,170,173,6.9,195255,0
915,32,18,6.8,2629,227
2902,175,259,8,89906,13000
3785,33,163,7.3,10796,0
2278,95,82,5.2,10667,260
2740,468,152,5,34711,0
401,327,138,5.4,43485,0
3729,397,394,5.8,72646,0
2808,681,276,5.2,182661,0
3520,81,156,7.1,47794,0
1980,1004,218,7.7,318634,52000
2270,229,76,4.2,11148,437
3957,168,256,7.1,164148,28000
3567,9,12,5.9,440,279
1727,216,69,5.6,26066,0
4005,12,17,7.2,2098,434
1995,809,305,8.4,356181,43000
690,439,84,7.8,95241,11000
1941,395,152,6.9,147597,21000
3725,143,237,5.9,103230,10000
1438,302,103,6.5,132963,0
434,93,35,6.5,74743,0
3401,231,262,8.2,131831,33000
4228,892,539,7,387436,71000
4274,236,252,7.6,98741,53000
4327,212,393,7,92640,23000
1990,134,72,7.6,21202,0
4758,209,214,7.2,93767,34000
340,359,148,7.7,91414,0
4507,158,201,5.1,84382,0
400,147,96,6.2,19253,0
2303,471,143,2.9,30628,937
902,285,94,6.7,60508,4000
4874,50,38,5.3,6935,0
1051,19,18,6.6,531,51
1562,180,63,5.8,15617,0
3543,98,200,6.5,8204,0
3900,145,288,6.6,41574,0
1624,1999,191,6.1,254111,0
2293,532,178,5.5,110614,0
734,211,77,7.3,65474,0
1875,159,49,5.9,28805,1000
514,133,24,7.3,61753,5000
4120,38,15,6.4,5018,1000
1317,2073,234,8.1,704766,14000
111,74,96,7.7,19386,2000
2763,458,300,7.8,324671,0
347,194,94,7.4,77366,0
3714,341,283,6.9,81298,39000
2338,252,130,6.4,25542,0
356,214,89,6.2,48636,0
2117,1624,287,7.9,361169,18000
1619,845,186,7.8,402645,0
1183,452,171,6.8,97047,0
1942,472,175,6.2,120786,0
3013,76,129,6.4,15200,1000
1829,79,80,5.8,13324,302
3191,70,122,7.2,29239,0
1720,99,69,5.4,29008,896
1064,273,106,6,26551,0
714,406,120,7.6,239752,11000
4253,6,15,4.1,268,61
277,269,121,6.8,76331,0
1275,389,96,5.8,67115,0
222,84,95,5.9,3274,0
1856,164,66,3.8,20295,416
3617,1382,280,4.2,118951,18000
4484,73,155,6.8,16594,0
249,142,53,7.6,87090,0
2936,1782,396,7.1,513158,8000
735,11,7,6.5,1103,160
3175,243,247,6.6,149835,0
2828,46,95,6,5187,870
2129,392,191,6.7,185345,0
3801,14,16,6,1592,0
1903,171,103,7.2,25549,0
985,37,23,6.8,5673,0
4944,18,3,7.9,2651,0
248,983,261,8.5,450676,19000
2511,305,199,6.6,112769,0
4260,274,450,7.1,148334,29000
4217,304,393,6.2,134869,57000
3542,65,98,4.2,11257,0
2466,225,125,5.5,66308,0
3896,181,291,6.7,172112,39000
1375,365,122,4.9,27378,0
1676,531,150,6.8,42621,0
4651,63,11,5.9,4977,13000
1478,779,231,6.4,133076,0
202,73,33,7.1,19596,620
297,16,10,2.7,491,115
2493,177,152,7.3,25063,0
3202,77,138,6.3,25681,0
3048,184,140,6.6,80556,0
2443,52,80,6.1,4788,166
3423,42,19,6.5,10100,3000
3790,337,362,7.2,183208,26000
3930,20,29,4.6,2038,898
4024,26,33,6.1,5732,0
1708,94,81,7.6,8161,484
597,39,14,5.1,14129,967
3500,32,57,6.1,4173,0
897,80,39,5.3,15455,451
114,406,119,8,148172,15000
4242,61,117,6.3,19752,0
4590,126,189,6.2,41288,17000
1156,300,108,6.1,119450,0
4947,23,6,6.8,1781,532
2235,28,17,6.3,1337,392
2512,2073,460,7.7,607235,13000
1724,260,146,6.4,34356,705
1524,221,123,6.1,25558,0
3412,193,292,7.8,52958,0
484,718,185,8.1,294163,33000
2167,204,188,7.1,42689,0
4877,103,156,6.1,13562,19000
1564,460,156,4.9,43006,0
2906,118,112,7.6,47626,0
1929,288,104,5.8,75152,0
4030,72,121,6.5,45394,19000
4966,6,2,7.1,726,954
1029,75,43,7,4407,672
1913,105,73,5.6,11520,625
3234,223,150,6.2,112516,0
1925,604,191,6.7,296904,0
2535,232,231,7.8,59507,0
4889,4,1,5.7,62,0
571,271,82,6.9,213476,11000
3129,252,169,6.7,84357,0
4068,110,169,6.6,37398,11000
118,155,53,6.5,22975,0
1188,168,45,2.5,19547,0
3049,129,166,6.7,74887,0
2883,1902,392,6.2,383056,0
2058,312,167,7.8,42462,0
1548,50,45,5.3,5431,204
2220,342,124,6.5,65668,0
1073,648,156,7.7,213226,15000
1932,144,119,6.7,30643,622
3880,12,4,3.2,1427,491
2933,1,12,6.7,57,105
327,87,42,7.2,14995,0
4320,401,427,7,185587,49000
1832,289,151,3,22264,584
1248,87,74,7,6221,500
104,258,82,7.9,66959,0
4459,374,169,3.1,24854,31000
3953,112,154,6.5,74169,17000
427,300,203,7.3,39857,0
3563,453,306,6.6,222403,23000
572,97,20,6.8,15230,0
3645,665,469,6.8,264183,30000
4828,2,10,6.3,63,89
1172,587,138,6.5,104564,0
4811,91,159,6,28618,11000
2861,337,184,5.9,62364,0
2217,618,197,6.1,72868,0
3208,null,null,7.2,219,26
4178,73,118,5.9,18042,0
3632,120,181,6.1,77987,0
2175,172,155,7.5,30474,0
1368,379,155,5.6,90539,0
2445,687,261,6.9,76267,0
688,47,10,7.2,2541,408
1981,112,60,5.1,2413,198
3647,724,493,7.7,240962,36000
2955,202,190,6.8,50198,0
965,21,19,7,1428,178
1329,202,103,7.4,10037,608
457,311,131,6.6,49820,0
5,84,71,8,7431,926
4235,9,9,5.5,1370,433
2924,763,299,7.4,259083,0
3572,546,343,6.7,211765,17000
2407,1058,177,7.8,193455,17000
3734,38,77,4.8,9682,0
3947,32,77,5.4,11233,0
2061,545,126,6.8,68222,0
2550,685,173,6.4,246492,7000
4174,279,286,6.7,177653,34000
2419,1732,374,8.1,656640,13000
1596,824,199,5.7,157016,0
4020,692,539,7.8,533607,117000
1065,28,31,6.2,1884,69
1890,33,38,5.2,12218,187
1384,510,168,7.3,81866,0
1347,110,62,6.1,10220,560
4902,113,178,6.8,27481,12000
3024,1055,486,7.9,696338,10000
377,109,77,5.8,62009,2000
450,115,59,7,57831,0
4300,1,1,7.2,27,75
1120,79,60,6.6,9427,462
4444,194,308,5.1,65709,15000
3983,10,37,6.5,1034,569
3849,14,2,4.4,583,651
1387,2368,265,8.5,982637,21000
3100,110,160,7.4,29602,0
717,38,19,5.8,2989,176
2698,175,183,6.1,21481,559
4511,15,7,4.8,976,395
3492,148,246,7.3,55982,17000
3521,176,178,4.7,45729,0
1503,240,78,6.8,27044,0
2441,568,226,7.5,111351,0
2064,156,121,8.1,26926,0
828,189,72,6,77390,0
2853,128,171,6.3,59068,0
2029,49,29,6.1,3806,150
193,258,118,6.8,73950,2000
3154,1535,350,5.2,348010,19000
4571,145,156,6.6,54242,14000
2430,546,217,7.1,313797,0
709,1398,149,8.8,1251222,59000
724,25,9,6.4,3843,399
2574,98,140,6.8,25055,0
3988,54,48,7.2,26863,0
2553,444,170,7,196422,0
2669,78,78,6.6,10282,474
4851,1211,464,5.5,69790,62000
2691,334,120,5.3,39541,3000
2363,149,85,6.9,23023,0
4864,297,267,7.1,40123,31000
2409,673,224,6.5,94108,0
4624,129,175,6.6,61360,25000
20,245,96,8.2,77392,0
2472,71,51,6.6,4067,297
3569,361,158,7.2,113963,24000
1089,287,141,6.6,127497,0
4202,269,318,6.6,109214,35000
1069,55,34,7.8,5639,522
4956,57,3,6.6,7210,0
4149,134,298,6.2,63548,0
3304,23,43,4.7,3662,546
139,334,88,7.9,76616,0
587,39,13,5.7,4795,452
4546,835,293,6.6,247020,50000
4827,20,10,7.4,259,707
3164,112,79,5.7,20008,883
422,149,46,7.2,28247,0
2860,1238,302,7.1,471220,0
2891,112,154,6.8,54077,0
1481,193,102,5.6,26846,0
3540,392,391,6.7,165792,44000
2477,223,88,6.6,44838,0
11,235,124,8.2,64888,0
1158,611,171,7.1,247289,0
642,96,48,5.4,27800,0
4517,24,21,4.6,1965,438
3414,223,136,7.3,33158,0
4078,99,111,6.1,16445,0
4526,16,92,6.3,2082,389
3255,82,134,5,14062,0
365,159,71,7.5,102895,0
545,43,21,6.5,4792,999
3859,153,172,5.5,66593,31000
2980,78,42,4.6,11011,422
31,28,8,6.5,1079,144
3963,448,387,7,226570,38000
310,740,304,7.6,141219,12000
3439,30,28,7.1,1138,0
3869,332,349,6.9,210542,29000
2867,73,89,5.9,23928,441
4002,140,195,6.2,48162,10000
4241,287,335,6.5,161168,43000
2135,316,92,6.6,162067,0
3828,125,108,6.2,34809,11000
4123,87,141,6.2,23334,0
126,1736,285,8.3,427357,24000
3659,35,88,6.4,9957,0
2301,59,72,5.5,13194,671
3903,122,23,5.5,5612,0
1132,1028,249,8.2,537419,35000
1349,186,57,6.5,8720,1000
3034,54,98,5.8,16831,687
3272,224,224,7.2,74435,0
3294,37,159,6.5,5465,0
4305,16,10,4.8,1278,715
3672,93,161,6.3,55008,21000
1649,333,100,7.1,76151,0
1207,79,29,6.5,2256,130
1838,107,66,5.3,12437,405
1561,541,208,6.8,124765,0
3063,1243,403,6.7,330784,0
4518,323,222,6,133436,38000
1061,624,222,7.7,156929,14000
1654,159,84,7.2,30314,0
563,148,105,6.3,68428,0
3180,12,4,4.8,961,211
4939,57,17,6.6,5563,373
1284,179,101,5.9,94172,0
4514,171,275,7.3,72803,33000
2277,221,117,6.2,53118,0
2242,20,21,3.6,2385,177
4462,1,null,8,6,9
3566,328,315,7.1,238916,32000
4600,6,null,6.3,333,213
4386,1,null,8.7,27,88
1359,385,139,5.9,70141,0
3340,621,415,7.6,477300,20000
4309,578,361,5.7,139329,31000
1948,418,131,2.4,41620,2000
1685,115,79,7.1,8603,430
1634,201,97,5.9,33287,739
4474,110,277,6.4,24285,10000
960,36,25,6.5,819,161
3441,736,451,6.5,306320,24000
1646,361,142,7,121259,0
796,52,25,6.1,4582,985
2127,157,141,7.2,55928,0
87,152,95,4.1,4752,1000
3104,105,182,6.9,41737,0
1858,849,249,7.9,407601,0
4808,6,3,5.1,563,82
3479,285,307,6.6,272789,25000
2319,220,137,5.9,23021,816
1750,1185,264,6.1,169914,0
827,208,120,7.4,41138,2000
4011,276,298,6.8,166693,19000
4659,33,43,4.6,3836,0
4037,198,157,5.6,70681,12000
3575,514,330,6.4,245621,23000
4678,214,165,6.7,70121,26000
1115,219,60,6.9,18366,0
1296,3400,360,6.4,186786,0
4559,15,3,4.7,724,365
3639,102,95,6.3,22309,0
2204,324,121,6.9,40274,0
4823,null,null,8.7,13,8
3990,169,127,5.3,34203,19000
1586,242,93,5.3,18900,0
1910,135,110,6.1,38348,0
684,270,119,7.8,213668,0
2320,325,158,5,26126,0
2927,61,106,7.1,22897,0
1523,180,106,5.6,19686,689
3746,112,182,6.5,56005,0
1979,1848,265,7.8,321283,17000
4280,431,336,5.3,80861,24000
1592,254,116,6.6,53126,0
4625,61,131,5.3,7976,0
4844,119,216,7.5,32513,15000
1882,432,167,5.5,102129,0
1293,38,14,6.5,449,117
4875,103,268,6.7,19611,0
4679,214,165,6.7,70133,26000
435,316,112,7.2,98629,0
4557,3,9,7.2,38,16
898,230,80,6.9,102933,0
4175,789,543,6.5,125016,70000
801,25,28,7.1,4885,262
3643,18,12,6.5,2892,830
2130,564,192,8.3,248354,14000
4728,null,null,5.1,172,0
4614,8,6,3.9,520,398
3689,136,231,6.8,45396,15000
992,99,50,6.4,11747,561
4001,126,175,6.8,15684,13000
424,199,70,7.8,60988,6000
998,261,33,3.3,28377,0
4270,2,50,7,1229,407
2185,103,124,6.8,16349,869
1635,91,87,4.9,11375,295
3297,45,44,4.1,9544,804
2111,39,81,6.9,3924,171
1975,316,157,5.5,102747,0
395,56,41,5.7,7767,0
353,16,7,4.8,3114,168
1470,85,49,4.6,3668,157
588,252,91,4.9,30765,963
3945,165,370,7,73886,25000
4837,110,177,6.6,33354,10000
2595,28,32,6.2,2963,0
4668,657,424,7.2,278232,94000
2590,71,93,4.5,8693,261
3438,23,20,5.2,554,92
2434,7,12,6.6,102,14
4833,1,1,6.1,62,0
2969,89,109,6.8,12233,0
2458,244,137,5.9,71574,951
3330,275,323,7.3,86956,12000
431,1076,250,8.4,488537,18000
261,427,134,7.8,160281,16000
2469,132,90,5.6,8215,445
4709,14,21,3.4,928,0
4594,1,12,5.3,383,55
3745,264,156,3.4,60370,0
1617,153,92,6.2,17333,0
4955,31,15,8.7,3446,459
2410,754,146,7,41685,3000
3795,287,270,6.2,53342,16000
3550,136,160,4.8,16411,0
602,62,27,5.9,4972,0
283,78,52,7.1,7322,680
3741,180,110,4.3,31414,0
4097,42,54,5.1,7444,0
4682,96,107,5.1,28159,0
1174,47,29,7.7,4471,484
4836,1022,516,8.2,272670,72000
4891,432,322,7.5,53607,30000
1789,327,106,6.6,67992,0
2339,10,16,6.8,1232,193
4080,329,322,5.5,185394,65000
137,309,130,8.1,152089,0
1038,317,117,7.2,211226,0
1366,498,152,7.3,150308,18000
1988,533,185,7.3,105568,0
247,146,84,7.8,19228,0
1994,404,123,7.2,185258,0
82,316,120,7.6,71919,0
4916,139,186,6.8,12983,0
461,51,17,7.5,9913,0
4268,255,282,4.8,35131,16000
952,535,155,7.3,283967,11000
2792,332,280,5.7,40800,0
876,73,23,5.7,17810,478
2113,201,66,5.6,23823,713
621,173,49,6.4,78974,8000
24,147,105,7.5,90360,0
1928,41,32,4.8,3419,419
1096,127,79,6.1,54314,0
2990,101,146,5.7,50199,702
211,310,154,7.6,80958,7000
4712,186,256,5.8,39956,24000
323,337,166,6.9,113065,0
4473,165,262,6.8,17933,0
4779,15,10,4.5,2138,677
1210,210,81,6.1,16059,0
3898,226,324,6.6,70886,36000
2600,102,129,7.1,14143,0
1965,1445,267,5.7,212106,0
1625,1368,230,5.7,177725,0
3794,283,291,5.4,91151,20000
758,533,133,8.2,333542,11000
4423,104,165,6.9,15843,11000
3446,7,8,7.2,95,7
4135,119,126,6.7,38459,0
4653,86,68,6.1,11584,0
1449,726,151,8.3,600996,27000
3238,281,292,6.5,105797,0
199,962,385,8,412454,21000
1956,80,44,5.4,15046,638
4757,56,120,6.9,21098,0
3601,560,325,6.9,227072,20000
1239,536,147,5.6,45317,0
4591,93,149,6.7,29341,0
1814,214,127,7.2,34098,1000
4158,340,471,8,326494,65000
3679,228,242,7,71387,21000
2732,830,158,4.4,70341,0
4798,452,425,6.8,66483,43000
4086,130,216,7.1,59637,21000
743,116,38,5.4,50148,0
2534,82,65,4.6,31968,663
3892,349,216,6.5,57996,15000
2879,326,227,6.1,211971,0
982,92,49,6.7,36253,0
747,137,59,6.2,43559,0
995,13,8,5.6,377,17
1157,297,142,7,85720,0
2696,378,158,6,179500,0
2529,155,98,5.6,21396,605
639,126,48,6.1,89972,0
4233,68,83,4.1,22161,0
215,153,64,6.8,15988,2000
4801,2,6,7,75,121
4264,514,488,7,181472,58000
4356,85,119,6.2,29738,12000
430,118,38,5.9,29591,0
29,1123,242,8.6,387508,23000
