film_id,person_id,role
1158,6672,actor
1158,7121,actor
1159,263,actor
1159,3399,director
1159,4228,actor
1159,4926,actor
1160,1157,actor
1160,3894,director
1160,5404,actor
1160,7313,actor
1161,1371,actor
1161,2233,actor
1161,3431,actor
1161,7849,director
1162,1721,actor
1162,3549,actor
1162,4038,actor
1162,6280,director
1163,1877,actor
1163,2548,actor
1163,3370,actor
1163,4593,director
1164,486,actor
1164,6834,actor
1164,6918,actor
1164,8140,director
1165,797,actor
1165,3575,actor
1165,3971,director
1165,6819,actor
1166,812,actor
1166,814,actor
1166,5769,actor
1166,6814,director
1167,1637,director
1167,1800,actor
1167,3276,actor
1167,4904,actor
1168,1800,actor
1168,3526,actor
1168,5998,director
1168,7885,actor
1169,435,actor
1169,3287,director
1169,4565,actor
1169,6995,actor
1170,401,actor
1170,2820,director
1170,3020,actor
1170,4135,actor
1171,1800,actor
1171,2670,actor
1171,3425,actor
1171,6708,director
1172,511,actor
1172,1315,actor
1172,3854,director
1172,5941,actor
1173,1046,actor
1173,1291,actor
1173,3250,actor
1173,4498,director
1174,860,actor
1174,6092,actor
1174,7254,actor
1174,7254,director
1175,4243,actor
1175,7948,director
1175,7967,actor
1175,8120,actor
1176,3037,actor
1176,3866,actor
1176,5141,actor
1176,5393,director
1177,545,actor
1177,4538,actor
1177,6304,actor
1177,7049,director
1178,296,actor
1178,5842,actor
1178,6236,director
1178,7259,actor
1179,3649,actor
1179,5724,actor
1179,6033,director
1179,6959,actor
1180,1274,actor
1180,2990,director
1180,5762,actor
1180,6764,actor
1181,146,director
1181,2049,actor
1181,2356,actor
1181,6247,actor
1182,427,director
1182,638,actor
1182,2745,actor
1182,6498,actor
1183,125,actor
1183,2022,actor
1183,4904,actor
1183,6037,director
1184,2472,actor
1184,5830,actor
1184,7283,actor
1184,8196,director
1185,3087,actor
1185,3558,actor
1185,5207,director
1185,7401,actor
1186,3175,director
1186,5727,actor
1186,5850,actor
1186,7542,actor
1187,3510,director
1187,5791,actor
1187,6819,actor
1187,8081,actor
1188,849,director
1188,2093,actor
1188,4372,actor
1188,6945,actor
1189,859,actor
1189,4783,actor
1189,4950,director
1189,5861,actor
1190,5281,actor
1190,6073,actor
1190,7403,director
1190,8282,actor
1191,672,director
1191,5647,actor
1191,7715,actor
1191,8125,actor
1192,1322,director
1192,3974,actor
1192,6034,actor
1192,6834,actor
1193,52,actor
1193,2016,director
1193,3859,actor
1193,7492,actor
1194,947,actor
1194,2164,actor
1194,3119,director
1194,7371,actor
1195,1800,actor
1195,4799,director
1195,6307,actor
1195,7636,actor
1196,29,actor
1196,2610,director
1196,3403,actor
1196,6765,actor
1197,260,actor
1197,950,actor
1197,3550,actor
1197,4578,director
1198,151,director
1198,165,actor
1198,1053,actor
1198,6059,actor
1199,5089,actor
1199,5263,director
1199,5941,actor
1199,7390,actor
1200,1707,actor
1200,3910,actor
1200,4081,director
1200,7858,actor
1201,1492,actor
1201,2230,actor
1201,3397,director
1201,5842,actor
1202,1914,actor
1202,3103,actor
1202,3113,director
1202,4516,actor
1203,797,actor
1203,2356,actor
1203,7806,director
1203,8066,actor
1204,534,director
1204,2311,actor
1204,5410,actor
1204,5979,actor
1205,2406,actor
1205,6860,director
1205,7115,actor
1205,7200,actor
1206,4904,actor
1206,5597,actor
1206,6584,director
1206,7016,actor
1207,4377,actor
1207,4531,actor
1207,6840,director
1207,7816,actor
1208,51,director
1208,4850,actor
1208,5842,actor
1208,7260,actor
1209,343,actor
1209,935,actor
1209,2232,actor
1209,5695,director
1210,396,director
1210,4599,actor
1210,6996,actor
1210,8222,actor
1211,2753,actor
1211,3425,actor
1211,4537,director
1211,5317,actor
1212,488,actor
1212,1029,director
1212,1031,actor
1212,1038,actor
1213,257,actor
1213,1557,actor
1213,2615,actor
1213,5384,director
1214,2419,director
1214,5735,actor
1214,6960,actor
1214,7069,actor
1215,3998,director
1215,4485,actor
1215,5223,actor
1215,7453,actor
1216,2318,actor
1216,4599,actor
1216,4601,actor
1216,5589,director
1217,209,actor
1217,947,actor
1217,2398,actor
1217,3119,director
1218,550,actor
1218,1653,director
1218,3763,actor
1218,6057,actor
1219,40,actor
1219,1501,actor
1219,5365,actor
1219,6890,director
1220,222,director
1220,1337,actor
1220,5352,actor
1220,5760,actor
1221,1193,actor
1221,5202,actor
1221,6315,director
1221,8033,actor
1222,4034,director
1222,4524,actor
1222,5388,actor
1222,8228,actor
1223,1091,actor
1223,1836,director
1223,3618,actor
1223,7118,actor
1224,2736,actor
1224,3476,actor
1224,6139,actor
1224,7431,director
1225,7418,director
1225,7602,actor
1225,7870,actor
1225,8143,actor
1226,3304,director
1226,6263,actor
1226,6438,actor
1226,6976,actor
1227,609,director
1227,860,actor
1227,2275,actor
1227,2802,actor
1228,910,actor
1228,1850,director
1228,2470,actor
1228,5410,actor
1229,1315,actor
1229,3854,director
1229,6382,actor
1229,6764,actor
1230,1499,actor
1230,1806,director
1230,2232,actor
1230,5230,actor
1231,1134,actor
1231,3218,actor
1231,4439,actor
1231,7052,director
1232,149,actor
1232,1963,director
1232,2376,actor
1232,6831,actor
1233,2675,actor
1233,3057,actor
1233,3749,director
1233,6660,actor
1234,445,actor
1234,1492,actor
1234,3360,director
1234,8066,actor
1235,2159,director
1235,3505,actor
1235,7118,actor
1235,7180,actor
1236,3074,actor
1236,5817,actor
1236,7022,actor
1236,7622,director
1237,290,actor
1237,3156,actor
1237,3649,actor
1237,5199,director
1238,664,actor
1238,3283,actor
1238,5887,actor
1238,7518,director
1239,1004,actor
1239,3580,actor
1239,6304,actor
1239,8263,director
1240,1744,actor
1240,4000,actor
1240,4273,director
1240,7275,actor
1241,2280,actor
1241,2634,actor
1241,6844,director
1241,8152,actor
1242,100,actor
1242,5871,director
1242,6204,actor
1242,6765,actor
1243,4904,actor
1243,5604,director
1243,5887,actor
1243,6059,actor
1244,1876,director
1244,5352,actor
1244,6576,actor
1244,6959,actor
1245,514,actor
1245,3874,actor
1245,4061,director
1245,5381,actor
1246,5202,actor
1246,5549,actor
1246,6319,director
1246,6834,actor
1247,1783,director
1247,3560,actor
1247,4208,actor
1247,4237,actor
1248,272,director
1248,814,actor
1248,5223,actor
1248,7069,actor
1249,2920,actor
1249,3445,director
1249,6171,actor
1249,6335,actor
1250,1003,actor
1250,6034,actor
1250,7513,director
1250,8014,actor
1251,1583,director
1251,6803,actor
1251,6922,actor
1251,8067,actor
1252,1163,actor
1252,3996,director
1252,5276,actor
1252,8063,actor
1253,1004,actor
1253,3203,actor
1253,3566,director
1253,8024,actor
1254,3750,actor
1254,5869,actor
1254,6172,actor
1254,6230,director
1255,2805,actor
1255,5338,actor
1255,5714,director
1255,7874,actor
1256,3994,actor
1256,4987,director
1256,6516,actor
1256,6835,actor
1257,1073,actor
1257,3549,actor
1257,4437,director
1257,8135,actor
1258,2276,actor
1258,3726,actor
1258,3912,director
1258,7126,actor
1259,244,actor
1259,4737,director
1259,5285,actor
1259,8394,actor
1260,1818,actor
1260,2499,actor
1260,4151,actor
1260,7794,director
1261,2132,director
1261,5560,actor
1261,6535,actor
1261,7525,actor
1262,2233,actor
1262,3425,actor
1262,4582,director
1262,8209,actor
1263,3510,director
1263,5284,actor
1263,6887,actor
1263,7158,actor
1264,1471,actor
1264,2207,actor
1264,4219,actor
1264,6862,director
1265,2074,actor
1265,2691,actor
1265,5689,director
1265,7475,actor
1266,3793,actor
1266,4668,director
1266,5203,actor
1266,7862,actor
1267,2788,actor
1267,4067,actor
1267,5506,director
1267,7283,actor
1268,784,actor
1268,980,director
1268,1973,actor
1268,8247,actor
1269,4920,actor
1269,6819,actor
1269,6897,director
1269,8282,actor
1270,445,actor
1270,3298,actor
1270,4638,actor
1270,5698,director
1271,782,actor
1271,2993,actor
1271,4628,actor
1271,7602,director
1272,531,director
1272,1818,actor
1272,3586,actor
1272,3642,actor
1273,430,director
1273,3582,actor
1273,3656,actor
1273,7834,actor
1274,1427,actor
1274,2686,director
1274,3032,actor
1274,4219,actor
1275,1492,actor
1275,4557,actor
1275,6234,actor
1275,6776,director
1276,2203,actor
1276,4734,actor
1276,5217,director
1276,7115,actor
1277,1366,actor
1277,2039,actor
1277,3167,actor
1277,4517,director
1278,1726,actor
1278,6559,actor
1278,6690,actor
1278,7161,director
1279,2398,actor
1279,5724,actor
1279,7994,actor
1279,7994,director
1280,76,actor
1280,5935,director
1280,6161,actor
1280,6169,actor
1281,2770,director
1281,3136,actor
1281,4832,actor
1281,5830,actor
1282,2376,actor
1282,5887,actor
1282,6417,actor
1282,6963,director
1283,1879,director
1283,3156,actor
1283,4375,actor
1283,5012,actor
1284,1274,actor
1284,3586,actor
1284,5850,actor
1284,6734,director
1285,284,director
1285,289,actor
1285,3910,actor
1285,6920,actor
1286,3609,actor
1286,5702,actor
1286,5727,actor
1286,7404,director
1287,1044,director
1287,2276,actor
1287,5762,actor
1287,8222,actor
1288,2583,director
1288,3784,actor
1288,4849,actor
1288,6105,actor
1289,1507,actor
1289,3972,director
1289,7941,actor
1289,8155,actor
1290,1146,actor
1290,2699,director
1290,4502,actor
1290,8067,actor
1291,1258,actor
1291,1492,actor
1291,4022,actor
1291,6495,director
1292,1258,actor
1292,1492,actor
1292,4022,actor
1292,6495,director
1293,2392,actor
1293,4308,actor
1293,6291,actor
1293,6604,director
1294,2989,actor
1294,3441,actor
1294,5070,director
1294,7082,actor
1295,1588,actor
1295,2569,actor
1295,4495,director
1295,5284,actor
1296,1712,director
1296,3024,actor
1296,4168,actor
1296,5498,actor
1297,445,actor
1297,2025,actor
1297,4766,actor
1297,6391,director
1298,861,actor
1298,1840,actor
1298,6007,actor
1298,7999,director
1299,1078,actor
1299,3335,director
1299,4561,actor
1299,6180,actor
1300,220,actor
1300,4079,actor
1300,7986,actor
1300,8038,director
1301,3134,actor
1301,3310,actor
1301,5871,director
1301,7474,actor
1302,1467,actor
1302,1726,actor
1302,7362,director
1302,7816,actor
1303,2596,director
1303,3581,actor
1303,5549,actor
1303,7885,actor
1304,3411,director
1304,4832,actor
1304,4838,actor
1304,8148,actor
1305,1973,actor
1305,2025,actor
1305,6005,director
1305,8135,actor
1306,125,actor
1306,1970,actor
1306,5563,director
1306,6707,actor
1307,901,director
1307,2998,actor
1307,5026,actor
1307,8122,actor
1308,4800,actor
1308,6303,actor
1308,7539,director
1308,8262,actor
1309,4229,actor
1309,4436,actor
1309,5682,director
1309,7016,actor
1310,2861,actor
1310,4405,actor
1310,4666,director
1310,5118,actor
1311,1822,actor
1311,4964,director
1311,6185,actor
1311,6446,actor
1312,162,actor
1312,162,director
1312,919,actor
1312,3558,actor
1313,2604,actor
1313,4022,actor
1313,4774,actor
1313,6879,director
1314,630,actor
1314,2756,actor
1314,6788,director
1314,8255,actor
1315,1117,actor
1315,6031,actor
1315,7059,director
1315,8053,actor
1316,2236,actor
1316,3466,actor
1316,4391,director
1316,6452,actor
1317,1053,actor
1317,2956,actor
1317,5027,director
1317,6048,actor
1318,1053,actor
1318,6714,actor
1318,6739,director
1318,7798,actor
1319,1888,director
1319,2490,actor
1319,6635,actor
1319,7371,actor
1320,519,director
1320,3227,actor
1320,5317,actor
1320,6382,actor
1321,914,actor
1321,1582,actor
1321,2920,actor
1321,4129,director
1322,2009,actor
1322,2514,actor
1322,3972,director
1322,5202,actor
1323,4372,actor
1323,4599,actor
1323,7157,actor
1323,7382,director
1324,2468,actor
1324,5165,actor
1324,5396,actor
1324,6837,director
1325,6059,actor
1325,6670,actor
1325,6680,director
1325,7636,actor
1326,1526,actor
1326,2045,actor
1326,5139,actor
1326,5486,director
1327,1904,director
1327,3403,actor
1327,4208,actor
1327,5795,actor
1328,1657,director
1328,1918,actor
1328,5369,actor
1328,6034,actor
1329,2052,actor
1329,3736,actor
1329,4801,actor
1329,5690,director
1330,3955,director
1330,3989,actor
1330,7885,actor
1330,8192,actor
1331,1574,actor
1331,1921,director
1331,2026,actor
1331,2129,actor
1332,2723,director
1332,3431,actor
1332,4577,actor
1332,4917,actor
1333,4041,actor
1333,5591,director
1333,7132,actor
1333,8258,actor
1334,1726,actor
1334,5480,director
1334,5548,actor
1334,8301,actor
1335,993,director
1335,5221,actor
1335,6234,actor
1335,6891,actor
1336,638,actor
1336,671,director
1336,7031,actor
1336,8230,actor
1337,1354,director
1337,1934,actor
1337,4263,actor
1337,7016,actor
1338,2398,actor
1338,3166,actor
1338,3738,actor
1338,4519,director
1339,764,director
1339,2311,actor
1339,7492,actor
1339,8120,actor
1340,2089,director
1340,2506,actor
1340,5680,actor
1340,5751,actor
1341,1263,actor
1341,2973,director
1341,7104,actor
1341,7430,actor
1342,809,director
1342,3059,actor
1342,5317,actor
1342,7055,actor
1343,1096,director
1343,5485,actor
1343,6382,actor
1343,8394,actor
1344,1371,actor
1344,4280,actor
1344,5278,director
1344,7067,actor
1345,70,actor
1345,176,director
1345,2878,actor
1345,4118,actor
1346,471,actor
1346,667,director
1346,977,actor
1346,6247,actor
1347,734,actor
1347,6949,actor
1347,7207,actor
1347,7424,director
1348,2278,actor
1348,3218,actor
1348,3782,director
1348,7057,actor
1349,2830,actor
1349,3276,actor
1349,5597,actor
1349,7404,director
1350,4008,actor
1350,5497,actor
1350,6672,actor
1350,6855,director
1351,947,actor
1351,975,actor
1351,2571,actor
1351,2990,director
1352,1184,actor
1352,1415,director
1352,3974,actor
1352,5570,actor
1353,1201,actor
1353,5887,actor
1353,6477,director
1353,7772,actor
1354,2701,actor
1354,3400,actor
1354,4247,actor
1354,7454,director
1355,433,actor
1355,1446,director
1355,3771,actor
1355,6953,actor
1356,720,director
1356,3064,actor
1356,5887,actor
1356,8122,actor
1357,2425,actor
1357,3803,director
1357,4566,actor
1357,4640,actor
1358,296,actor
1358,299,actor
1358,6776,director
1358,8005,actor
1359,1466,actor
1359,4599,actor
1359,4866,actor
1359,6359,director
1360,3383,actor
1360,6059,actor
1360,7627,director
1360,7668,actor
1361,5930,actor
1361,6221,actor
1361,6822,director
1361,7885,actor
1362,263,actor
1362,4011,director
1362,4528,actor
1362,5438,actor
1363,306,actor
1363,2464,actor
1363,5905,director
1363,7579,actor
1364,797,actor
1364,4435,actor
1364,4904,actor
1364,5408,director
1365,3157,actor
1365,4220,actor
1365,5731,actor
1365,6325,director
1366,3118,actor
1366,4700,director
1366,4774,actor
1366,4806,actor
1367,1361,actor
1367,5011,actor
1367,5655,director
1367,5706,actor
1368,39,actor
1368,1895,director
1368,3205,actor
1368,8024,actor
1369,430,director
1369,1284,actor
1369,6257,actor
1369,7346,actor
1370,828,actor
1370,1174,actor
1370,4698,director
1370,8033,actor
1371,1532,actor
1371,4677,actor
1371,5077,director
1371,5764,actor
1372,108,actor
1372,857,director
1372,1739,actor
1372,5082,actor
1373,244,actor
1373,1627,actor
1373,1995,actor
1373,2404,director
1374,4612,director
1374,4717,actor
1374,6922,actor
1374,7283,actor
